customer_order_id, user_id, cost, order_date, order_time,status_id
573,1,52.5,  2022-11-26,  09:46:38,1
574,1,56.75,  2022-11-27,  13:23:01,1
575,2,38.5,  2022-11-27,  12:42:01,1
576,3,27,  2022-11-27,  13:44:21,1
577,1,3.5,  2022-11-27,  13:48:06,1
578,3,15.75,  2022-11-27,  16:12:23,1
579,3,36,  2022-11-27,  10:03:58,1
580,2,19.25,  2022-11-27,  10:22:08,1
581,3,81.25,  2022-11-27,  09:44:59,1
582,2,8.75,  2022-11-27,  15:45:17,1
583,3,3.5,  2022-11-27,  10:39:56,1
584,3,45.5,  2022-11-27,  10:46:12,1
585,3,4,  2022-11-28,  16:43:54,1
586,1,90.25,  2022-11-28,  15:56:39,1
587,3,19.25,  2022-11-28,  13:26:02,1
588,2,27.25,  2022-11-28,  12:08:34,1
589,2,15.75,  2022-11-28,  08:25:05,1
590,1,17.5,  2022-11-28,  16:43:02,1
591,1,84.75,  2022-11-28,  13:49:15,1
592,2,13.5,  2022-11-28,  09:57:05,1
593,3,56.25,  2022-11-28,  14:17:24,1
594,3,44,  2022-11-28,  10:45:51,1
595,3,79,  2022-11-28,  08:56:20,1
596,3,42.5,  2022-11-28,  11:24:45,1
597,3,72.5,  2022-11-28,  14:30:45,1
598,2,25,  2022-11-28,  16:26:16,1
599,1,5.25,  2022-11-29,  12:04:18,1
600,3,34.25,  2022-11-29,  12:09:22,1
601,3,71.5,  2022-11-29,  10:49:06,1
602,1,68.75,  2022-11-29,  13:38:14,1
603,1,42,  2022-11-29,  08:11:51,1
604,3,84.5,  2022-11-29,  15:56:56,1
605,3,69.5,  2022-11-29,  10:24:59,1
606,2,82.5,  2022-11-29,  16:13:05,1
607,2,8.75,  2022-11-29,  09:42:17,1
608,2,40.5,  2022-11-29,  08:10:17,1
609,1,54.5,  2022-11-29,  12:38:59,1
610,3,29,  2022-11-29,  12:33:46,1
611,3,33.75,  2022-11-29,  15:58:55,1
612,1,38.5,  2022-11-29,  08:09:52,1
613,2,71.5,  2022-11-30,  13:57:17,1
614,1,76.5,  2022-11-30,  15:32:02,1
615,1,50.75,  2022-11-30,  14:05:47,1
616,1,66,  2022-11-30,  16:45:58,1
617,1,10.5,  2022-11-30,  11:29:53,1
618,2,40.5,  2022-11-30,  16:30,1
619,2,12.25,  2022-11-30,  13:45:51,1
620,1,11.25,  2022-11-30,  12:41:11,1
621,1,22,  2022-11-30,  08:19:34,1
622,3,49.25,  2022-11-30,  16:06,1
623,3,26.25,  2022-11-30,  16:40:27,1
624,1,17.5,  2022-11-30,  12:00:18,1
625,3,67.5,  2022-11-30,  13:52:07,1
626,1,8.75,  2022-12-01,  09:00:42,1
627,3,38.5,  2022-12-01,  12:30:59,1
628,1,54,  2022-12-01,  11:54:28,1
629,3,81.5,  2022-12-01,  14:37:12,1
630,3,82.5,  2022-12-01,  15:22:34,1
631,3,14,  2022-12-01,  10:13:23,1
632,1,56.5,  2022-12-01,  10:57,1
633,1,1.75,  2022-12-01,  10:19:17,1
634,2,38.5,  2022-12-01,  14:16:54,1
635,3,14,  2022-12-01,  08:33:50,1
636,3,22.75,  2022-12-01,  10:12:51,1
637,2,1.75,  2022-12-01,  08:06:48,1
638,2,89.75,  2022-12-01,  11:25:06,1
639,3,89.5,  2022-12-01,  10:15:58,1
640,2,68,  2022-12-01,  11:22:46,1
641,1,27.5,  2022-12-01,  11:20:58,1
642,2,12.25,  2022-12-02,  14:30:41,1
643,1,31,  2022-12-02,  10:12:57,1
644,2,80,  2022-12-02,  16:43:47,1
645,1,32.25,  2022-12-02,  09:12:16,1
646,1,21,  2022-12-02,  11:01:20,1
647,1,22.5,  2022-12-02,  13:24:52,1
648,1,80.25,  2022-12-02,  08:25:02,1
649,2,15,  2022-12-02,  12:33:54,1
650,2,10,  2022-12-02,  08:43:06,1
651,3,66,  2022-12-02,  13:44:03,1
652,2,67.5,  2022-12-02,  14:45:33,1
653,2,31,  2022-12-03,  15:34:56,1
654,2,22.75,  2022-12-03,  08:37:14,1
655,1,83.25,  2022-12-03,  14:04:06,1
656,2,38,  2022-12-03,  11:21:18,1
657,2,14,  2022-12-03,  09:59:22,1
658,1,49.25,  2022-12-03,  16:59:56,1
659,2,12.25,  2022-12-03,  15:59:50,1
660,1,91.5,  2022-12-03,  09:17:44,1
661,3,83.25,  2022-12-03,  08:16:15,1
662,1,105.5,  2022-12-03,  15:15:09,1
663,1,64.5,  2022-12-03,  09:11:17,1
664,1,81.25,  2022-12-03,  15:14:08,1
665,2,17.5,  2022-12-04,  11:40:14,1
666,3,55,  2022-12-04,  15:45:23,1
667,1,12.25,  2022-12-04,  12:17:25,1
668,3,39.5,  2022-12-04,  11:27:38,1
669,2,49.5,  2022-12-04,  12:41:15,1
670,1,83.5,  2022-12-04,  11:36:44,1
671,3,56.25,  2022-12-04,  08:55:52,1
672,2,74.25,  2022-12-04,  13:44:34,1
673,2,22.75,  2022-12-04,  11:04:47,1
674,2,52.25,  2022-12-04,  12:37:59,1
675,2,42.5,  2022-12-04,  08:56:25,1
676,1,65.5,  2022-12-04,  16:44:55,1
677,1,3.5,  2022-12-05,  09:40:37,1
678,3,61.75,  2022-12-05,  12:30:08,1
679,2,24.5,  2022-12-05,  15:28:51,1
680,1,7.25,  2022-12-05,  13:14:44,1
681,3,101.25,  2022-12-05,  14:11:12,1
682,1,24.75,  2022-12-05,  12:35:03,1
683,1,11,  2022-12-05,  14:45:29,1
684,3,42,  2022-12-05,  11:31:31,1
685,3,24.5,  2022-12-05,  16:37:48,1
686,1,3.5,  2022-12-05,  16:26:29,1
687,3,60.75,  2022-12-05,  14:33:27,1
688,2,15.75,  2022-12-05,  15:44:01,1
689,2,21,  2022-12-06,  08:25:17,1
690,2,36.25,  2022-12-06,  16:33:18,1
691,1,33.75,  2022-12-06,  14:09:42,1
692,1,2,  2022-12-06,  11:20:56,1
693,1,80,  2022-12-06,  13:36:01,1
694,2,27,  2022-12-06,  10:25:13,1
695,1,59.5,  2022-12-06,  11:59:16,1
696,3,28,  2022-12-07,  08:25:06,1
697,1,17.5,  2022-12-07,  16:46:34,1
698,2,22.75,  2022-12-07,  16:49:08,1
699,3,10.5,  2022-12-07,  12:25:04,1
700,3,5.25,  2022-12-07,  14:08:09,1
701,2,21,  2022-12-07,  09:14:06,1
702,2,26.25,  2022-12-07,  16:30:58,1
703,3,17.5,  2022-12-07,  08:12:46,1
704,2,18,  2022-12-07,  09:24,1
705,2,55,  2022-12-07,  13:11:35,1
706,1,75.25,  2022-12-07,  15:19:54,1
707,2,1.75,  2022-12-07,  13:42:31,1
708,2,33,  2022-12-08,  10:48:42,1
709,1,61.5,  2022-12-08,  12:18:27,1
710,1,47.5,  2022-12-08,  13:14:05,1
711,2,15.75,  2022-12-08,  08:42,1
712,2,31.75,  2022-12-08,  13:14:07,1
713,1,55.5,  2022-12-09,  10:19:30,1
714,2,63.75,  2022-12-09,  12:36:42,1
715,3,26.25,  2022-12-09,  12:06:23,1
716,2,4,  2022-12-09,  13:07:55,1
717,3,21,  2022-12-09,  12:52:50,1
718,3,38,  2022-12-10,  13:02:45,1
719,2,36.25,  2022-12-10,  10:27:26,1
720,1,43.25,  2022-12-10,  15:29:35,1
721,2,27,  2022-12-10,  11:13:33,1
722,3,44.5,  2022-12-10,  13:44:41,1
723,3,17.5,  2022-12-11,  13:03:44,1
724,1,88.25,  2022-12-11,  13:00:55,1
725,2,29.75,  2022-12-11,  10:26:42,1
726,3,34,  2022-12-11,  10:04:32,1
727,1,90.75,  2022-12-11,  13:48:40,1
728,1,58.75,  2022-12-11,  14:04:56,1
729,2,7.5,  2022-12-11,  08:06:45,1
730,3,14,  2022-12-11,  14:58:57,1
731,2,22,  2022-12-11,  12:29:55,1
732,2,45,  2022-12-11,  09:04:58,1
733,2,60,  2022-12-11,  16:06:22,1
734,1,44,  2022-12-11,  12:04:57,1
735,1,14,  2022-12-11,  16:10:55,1
736,1,10.5,  2022-12-11,  10:23:20,1
737,3,34,  2022-12-11,  13:46:31,1
738,3,10.5,  2022-12-11,  15:51:18,1
739,1,23.75,  2022-12-11,  11:53:21,1
740,3,21,  2022-12-12,  14:18:06,1
741,2,10.5,  2022-12-12,  08:43:24,1
742,2,5.25,  2022-12-12,  09:59:59,1
743,3,61.75,  2022-12-12,  11:41:35,1
744,1,56.5,  2022-12-12,  10:02:25,1
745,1,18,  2022-12-12,  09:46:27,1
746,3,18,  2022-12-12,  11:05:39,1
747,1,24.75,  2022-12-12,  12:31:21,1
748,2,97.5,  2022-12-12,  09:44:45,1
749,2,5.25,  2022-12-12,  15:42:37,1
750,1,56.25,  2022-12-12,  12:28:44,1
751,3,63.5,  2022-12-12,  13:57:52,1
752,2,19.25,  2022-12-12,  14:10:38,1
753,2,56.25,  2022-12-12,  12:39:31,1
754,2,39,  2022-12-13,  11:11:30,1
755,2,115.5,  2022-12-13,  12:46:27,1
756,1,36,  2022-12-13,  14:24:33,1
757,3,62.5,  2022-12-13,  14:52:59,1
758,1,66,  2022-12-13,  10:29:13,1
759,2,1.75,  2022-12-13,  12:49:32,1
760,1,32.5,  2022-12-13,  11:57:19,1
761,3,2,  2022-12-13,  08:53:30,1
762,2,13.5,  2022-12-14,  13:30:13,1
763,1,14.5,  2022-12-14,  16:09:09,1
764,1,52.75,  2022-12-14,  15:25:31,1
765,3,30,  2022-12-14,  13:40:57,1
766,2,66,  2022-12-15,  10:47:08,1
767,3,88,  2022-12-15,  13:49:38,1
768,2,73.75,  2022-12-15,  16:19:48,1
769,2,44,  2022-12-15,  15:16:39,1
770,2,63.25,  2022-12-15,  08:03:23,1
771,3,45,  2022-12-15,  15:03:57,1
772,3,80.25,  2022-12-15,  12:51:37,1
773,3,3.5,  2022-12-15,  09:02:58,1
774,1,15.75,  2022-12-15,  13:44:34,1
775,2,122,  2022-12-15,  09:23:01,1
776,3,27,  2022-12-15,  15:30:48,1
777,3,19.5,  2022-12-15,  12:12:10,1
778,1,12.25,  2022-12-15,  08:17:53,1
779,1,56.5,  2022-12-15,  11:35:21,1
780,2,30,  2022-12-15,  15:35,1
781,2,17.75,  2022-12-15,  14:55:50,1
782,2,36.75,  2022-12-16,  11:48:07,1
783,2,54.75,  2022-12-16,  12:11:34,1
784,1,58.5,  2022-12-16,  13:22:37,1
785,3,32,  2022-12-16,  08:44:35,1
786,2,114.75,  2022-12-16,  15:41:48,1
787,2,10.5,  2022-12-16,  16:59:25,1
788,1,19.25,  2022-12-16,  10:12:35,1
789,2,8.75,  2022-12-16,  08:50:04,1
790,3,78.5,  2022-12-16,  12:36:23,1
791,1,33.25,  2022-12-16,  12:24:45,1
792,3,81.75,  2022-12-16,  15:29:01,1
793,3,62.25,  2022-12-16,  15:32:32,1
794,3,19.75,  2022-12-16,  09:44:20,1
795,2,60.5,  2022-12-16,  11:27:44,1
796,2,22.75,  2022-12-16,  16:42:10,1
797,2,71.75,  2022-12-17,  15:53:28,1
798,2,63.5,  2022-12-17,  10:03:21,1
799,1,27,  2022-12-17,  09:37:31,1
800,1,4.5,  2022-12-17,  13:41:14,1
801,3,56.25,  2022-12-17,  14:06:28,1
802,2,45,  2022-12-17,  09:30:40,1
803,3,18,  2022-12-17,  16:35:55,1
804,3,92.5,  2022-12-17,  16:04:26,1
805,1,43.25,  2022-12-17,  12:50,1
806,2,40.25,  2022-12-17,  14:34:32,1
807,3,26.25,  2022-12-17,  16:28:15,1
808,2,52,  2022-12-17,  09:18:26,1
809,2,89,  2022-12-17,  10:49:42,1
810,3,5.25,  2022-12-17,  14:37:06,1
811,3,63.25,  2022-12-17,  15:17:43,1
812,1,12,  2022-12-17,  13:12:44,1
813,3,44.25,  2022-12-17,  11:27:44,1
814,1,39,  2022-12-17,  12:00:14,1
815,2,62.5,  2022-12-18,  16:28:22,1
816,1,38,  2022-12-18,  13:51:52,1
817,2,44,  2022-12-18,  16:45:44,1
818,2,49.5,  2022-12-18,  11:34:55,1
819,2,22.25,  2022-12-18,  08:27:36,1
820,3,37.25,  2022-12-18,  14:36:25,1
821,2,11.75,  2022-12-18,  08:33:40,1
822,1,76.75,  2022-12-18,  16:31:10,1
823,1,59.25,  2022-12-18,  16:14:52,1
824,3,144.5,  2022-12-18,  11:02:31,1
825,3,88,  2022-12-18,  10:36:56,1
826,2,3.5,  2022-12-18,  15:07:54,1
827,3,30.75,  2022-12-18,  13:45:29,1
828,3,32.25,  2022-12-18,  15:45:20,1
829,3,11,  2022-12-18,  15:01:31,1
830,1,38.5,  2022-12-18,  08:59:16,1
831,2,24.5,  2022-12-18,  15:14:11,1
832,3,60.25,  2022-12-19,  12:25:12,1
833,1,49,  2022-12-19,  11:57:40,1
834,1,44,  2022-12-19,  09:58:51,1
835,1,36.75,  2022-12-19,  09:26:12,1
836,1,54,  2022-12-19,  16:19:58,1
837,3,36.5,  2022-12-19,  11:08:16,1
838,2,49.5,  2022-12-19,  10:18:14,1
839,1,17.5,  2022-12-19,  14:33:04,1
840,2,52.25,  2022-12-19,  13:51:09,1
841,3,14,  2022-12-19,  08:23:30,1
842,3,46.75,  2022-12-19,  12:59:43,1
843,1,22,  2022-12-19,  16:22:19,1
844,2,15.25,  2022-12-20,  13:38:43,1
845,1,24,  2022-12-20,  16:36:26,1
846,1,66.75,  2022-12-20,  11:37:21,1
847,3,69,  2022-12-20,  12:18:57,1
848,1,4,  2022-12-20,  09:05:05,1
849,2,22.75,  2022-12-20,  14:11:42,1
850,2,33.5,  2022-12-20,  09:41:39,1
851,3,17.5,  2022-12-20,  11:04:46,1
852,3,76.25,  2022-12-20,  11:20:02,1
853,2,47.25,  2022-12-20,  14:10:24,1
854,1,29.75,  2022-12-20,  09:52:53,1
855,1,91,  2022-12-21,  15:14:04,1
856,2,11.25,  2022-12-21,  16:22:23,1
857,3,7,  2022-12-21,  16:59:49,1
858,3,45,  2022-12-21,  13:52:21,1
859,1,14,  2022-12-21,  15:42:44,1
860,2,88.5,  2022-12-21,  10:06:53,1
861,3,45.25,  2022-12-21,  15:31:48,1
862,1,8.75,  2022-12-21,  12:39:08,1
863,2,26,  2022-12-21,  09:20:55,1
864,1,80,  2022-12-21,  16:44:23,1
865,3,54,  2022-12-21,  10:43:20,1
866,2,42.5,  2022-12-21,  15:01:20,1
867,3,60.75,  2022-12-21,  11:18:58,1
868,3,46,  2022-12-21,  08:42:04,1
869,2,19.25,  2022-12-21,  14:11:59,1
870,3,15.75,  2022-12-21,  13:13:57,1
871,3,29.75,  2022-12-21,  16:20:08,1
872,3,8,  2022-12-21,  15:36:43,1
873,3,30.5,  2022-12-22,  09:34:49,1
874,1,15.75,  2022-12-22,  16:30:55,1
875,3,115,  2022-12-22,  15:41:10,1
876,1,38,  2022-12-22,  10:27:55,1
877,1,18,  2022-12-22,  12:35:12,1
878,1,36,  2022-12-22,  16:58:53,1
879,2,85.5,  2022-12-22,  08:21:10,1
880,1,80,  2022-12-22,  11:30:03,1
881,3,33.75,  2022-12-22,  12:37:09,1
882,2,19.25,  2022-12-22,  08:06:34,1
883,2,57.75,  2022-12-22,  12:02:40,1
884,2,12,  2022-12-22,  08:02:12,1
885,3,29,  2022-12-22,  16:22:01,1
886,1,45,  2022-12-23,  15:03:33,1
887,3,25,  2022-12-23,  09:59:20,1
888,2,74,  2022-12-23,  08:02:16,1
889,1,51.5,  2022-12-23,  14:01:35,1
890,3,18.75,  2022-12-24,  08:14:01,1
891,1,41.25,  2022-12-24,  13:51:09,1
892,2,63.5,  2022-12-24,  15:16:56,1
893,1,91.75,  2022-12-24,  11:16:59,1
894,2,15.75,  2022-12-24,  12:35:09,1
895,2,76.5,  2022-12-25,  15:32:50,1
896,1,22.75,  2022-12-25,  11:25:02,1
897,3,73.75,  2022-12-25,  13:33:10,1
898,1,44,  2022-12-25,  09:02:52,1
899,3,22,  2022-12-25,  12:22:17,1
900,3,23.25,  2022-12-25,  13:19:12,1
901,2,15.75,  2022-12-25,  13:12:38,1
902,1,105.5,  2022-12-25,  09:48:59,1
903,1,6,  2022-12-25,  15:25:34,1
904,2,130.25,  2022-12-25,  15:00:24,1
905,3,14.75,  2022-12-26,  16:04:01,1
906,3,73.25,  2022-12-26,  14:11:33,1
907,3,7,  2022-12-26,  15:57:37,1
908,2,12,  2022-12-26,  14:15:09,1
909,1,19.25,  2022-12-26,  16:59:36,1
910,2,47.25,  2022-12-26,  16:29:26,1
911,1,68,  2022-12-26,  10:43:42,1
912,2,18,  2022-12-26,  15:58:06,1
913,3,31.5,  2022-12-26,  16:07:58,1
914,3,21,  2022-12-26,  13:24:58,1
915,3,17.5,  2022-12-26,  08:52:07,1
916,1,85.75,  2022-12-26,  08:43:46,1
917,2,1.75,  2022-12-26,  16:10:41,1
918,2,49.5,  2022-12-27,  10:58:09,1
919,3,92.25,  2022-12-27,  13:19:16,1
920,3,43,  2022-12-27,  09:45:33,1
921,2,78,  2022-12-27,  10:50:09,1
922,1,27.5,  2022-12-27,  13:12:18,1
923,3,38.75,  2022-12-27,  15:45:59,1
924,3,34.25,  2022-12-27,  15:05:26,1
925,1,86.75,  2022-12-27,  14:18:06,1
926,1,22,  2022-12-27,  14:02:17,1
927,2,34.5,  2022-12-27,  10:13:34,1
928,2,64.5,  2022-12-28,  14:29:14,1
929,2,98,  2022-12-28,  11:02:17,1
930,1,36,  2022-12-28,  15:20:35,1
931,2,14,  2022-12-28,  13:14:26,1
932,2,3.5,  2022-12-28,  12:32:25,1
933,1,24.5,  2022-12-29,  08:51:17,1
934,3,14,  2022-12-29,  11:47:02,1
935,3,71.5,  2022-12-29,  12:01:08,1
936,1,71.5,  2022-12-29,  08:32:13,1
937,3,7,  2022-12-29,  10:49:38,1
938,1,8,  2022-12-29,  09:23:54,1
939,3,81.5,  2022-12-29,  08:31:17,1
940,3,35,  2022-12-29,  12:49:34,1
941,1,40.25,  2022-12-29,  14:56:15,1
942,1,90.75,  2022-12-29,  13:35:05,1
943,2,40.25,  2022-12-29,  08:34:40,1
944,3,43.75,  2022-12-29,  14:32:13,1
945,3,24.5,  2022-12-29,  12:38:29,1
946,2,35.5,  2022-12-29,  11:52:33,1
947,3,13.5,  2022-12-29,  10:59:27,1
948,1,36.75,  2022-12-29,  14:27:29,1
949,1,90.75,  2022-12-29,  14:04:47,1
950,3,42,  2022-12-30,  14:30:51,1
951,1,36,  2022-12-30,  12:26:49,1
952,3,36.75,  2022-12-30,  09:45:32,1
953,2,133,  2022-12-30,  09:54:47,1
954,3,49,  2022-12-30,  10:52:58,1
955,2,71.25,  2022-12-30,  09:40:34,1
956,2,31.75,  2022-12-30,  15:15:47,1
957,3,25.5,  2022-12-30,  12:17:13,1
958,1,54,  2022-12-31,  10:26:19,1
959,2,79,  2022-12-31,  10:52:56,1
960,2,17.5,  2022-12-31,  16:51:44,1
961,2,57.25,  2022-12-31,  14:05:43,1
962,3,22.75,  2022-12-31,  14:43:23,1
963,2,87,  2022-12-31,  08:45:09,1
964,3,49.5,  2022-12-31,  13:45:22,1
965,3,24.5,  2022-12-31,  15:35:26,1
966,1,36,  2022-12-31,  10:50:03,1
967,1,66,  2022-12-31,  12:25:31,1
968,1,28.25,  2022-12-31,  16:23:51,1
969,3,66,  2022-12-31,  08:30:08,1
970,2,46.25,  2022-12-31,  08:12:15,1
971,1,8.75,  2022-12-31,  15:05:50,1
972,3,1.75,  2022-12-31,  11:25:26,1
973,2,72,  2022-12-31,  12:29:29,1
974,3,1.75,  2022-12-31,  13:29:01,1
975,2,12.25,  2022-12-31,  12:28:03,1
976,2,24.5,  2023-01-01,  15:03:16,1
977,3,33.25,  2023-01-01,  12:12:41,1
978,1,36,  2023-01-01,  09:21:23,1
979,3,85.25,  2023-01-01,  13:27:45,1
980,3,36.5,  2023-01-01,  13:52:09,1
981,3,122.5,  2023-01-01,  11:30:37,1
982,2,62.5,  2023-01-01,  15:39:50,1
983,1,17.5,  2023-01-01,  15:17:47,1
984,2,48,  2023-01-01,  09:15:46,1
985,2,12.25,  2023-01-01,  13:31:59,1
986,2,112.5,  2023-01-01,  14:03:36,1
987,3,74.5,  2023-01-01,  15:55:48,1
988,2,3.5,  2023-01-01,  11:48:14,1
989,1,74.5,  2023-01-02,  10:58:04,1
990,2,99,  2023-01-02,  13:38:44,1
991,1,31.5,  2023-01-02,  08:50:21,1
992,3,24.5,  2023-01-02,  16:31,1
993,1,10.5,  2023-01-02,  15:51:15,1
994,2,29,  2023-01-02,  10:17:34,1
995,3,89.25,  2023-01-02,  13:18:59,1
996,3,87.75,  2023-01-02,  10:15:28,1
997,1,22,  2023-01-02,  12:00:09,1
998,2,22,  2023-01-02,  09:25:25,1
999,1,75,  2023-01-02,  12:03:01,1
1000,1,54.5,  2023-01-02,  16:56:51,1
1001,2,5.25,  2023-01-02,  13:22:44,1
1002,1,46.75,  2023-01-02,  11:22:38,1
1003,2,29.75,  2023-01-02,  11:20:10,1
1004,3,22.75,  2023-01-02,  11:40:42,1
1005,2,58.75,  2023-01-03,  09:14:06,1
1006,2,8.75,  2023-01-03,  08:48:20,1
1007,1,5.5,  2023-01-03,  10:49:55,1
1008,1,59.5,  2023-01-03,  11:26:30,1
1009,1,93.5,  2023-01-03,  16:09:07,1
1010,1,4,  2023-01-03,  10:14:21,1
1011,3,24.5,  2023-01-03,  10:12:40,1
1012,2,21,  2023-01-03,  14:25:35,1
1013,1,74.25,  2023-01-03,  14:23:56,1
1014,2,27.5,  2023-01-03,  14:00:19,1
1015,1,56.75,  2023-01-03,  14:48:16,1
1016,2,17.75,  2023-01-03,  14:29:44,1
1017,1,1.75,  2023-01-03,  16:33:14,1
1018,1,71.5,  2023-01-03,  10:06:26,1
1019,2,19.25,  2023-01-03,  15:20:58,1
1020,1,15.75,  2023-01-03,  12:27:15,1
1021,2,72.5,  2023-01-04,  10:53:56,1
1022,3,34,  2023-01-04,  10:14:03,1
1023,3,5.25,  2023-01-04,  12:53:28,1
1024,3,69.75,  2023-01-04,  16:51:57,1
1025,3,13.5,  2023-01-04,  15:06:55,1
1026,3,53.25,  2023-01-04,  11:46:50,1
1027,3,56.25,  2023-01-04,  13:44:13,1
1028,2,61.75,  2023-01-04,  08:16:30,1
1029,3,111.75,  2023-01-04,  16:54:36,1
1030,1,10,  2023-01-04,  15:52:13,1
1031,1,19.25,  2023-01-04,  10:23:17,1
1032,2,12.25,  2023-01-04,  11:39:32,1
1033,3,86,  2023-01-05,  12:03:21,1
1034,3,7,  2023-01-05,  13:46:42,1
1035,3,23.75,  2023-01-05,  12:34:49,1
1036,2,66,  2023-01-05,  14:44:32,1
1037,1,53,  2023-01-05,  16:33:20,1
1038,1,39.5,  2023-01-05,  12:11:08,1
1039,3,83.5,  2023-01-05,  09:33:19,1
1040,1,84.5,  2023-01-05,  13:10:47,1
1041,1,57,  2023-01-05,  14:48:46,1
1042,2,20,  2023-01-05,  11:56:05,1
1043,1,99.75,  2023-01-05,  14:32:32,1
1044,3,19.25,  2023-01-06,  14:13:46,1
1045,2,44,  2023-01-06,  15:41,1
1046,3,47.25,  2023-01-06,  14:45:09,1
1047,1,46.75,  2023-01-06,  11:44:10,1
1048,3,65,  2023-01-06,  15:11:27,1
1049,1,14,  2023-01-06,  14:26:32,1
1050,2,45.25,  2023-01-06,  12:14:13,1
1051,1,22.75,  2023-01-06,  11:44:12,1
1052,2,63.5,  2023-01-06,  13:53:45,1
1053,1,57,  2023-01-06,  10:40:42,1
1054,1,49.5,  2023-01-06,  08:30:57,1
1055,3,61.75,  2023-01-07,  08:42:49,1
1056,3,17.25,  2023-01-07,  15:32:03,1
1057,2,21.5,  2023-01-07,  11:21:56,1
1058,1,71.5,  2023-01-07,  15:49:38,1
1059,3,39,  2023-01-07,  13:40:45,1
1060,2,8,  2023-01-07,  12:35:52,1
1061,2,94.25,  2023-01-07,  15:57:16,1
1062,2,174,  2023-01-07,  11:00:36,1
1063,1,15.75,  2023-01-07,  15:31:11,1
1064,2,94,  2023-01-07,  08:52:07,1
1065,1,30.75,  2023-01-07,  15:22:04,1
1066,2,11.25,  2023-01-07,  13:50:43,1
1067,3,109.75,  2023-01-07,  08:17:37,1
1068,1,49.25,  2023-01-08,  08:35:58,1
1069,1,14,  2023-01-08,  13:13:18,1
1070,1,59.25,  2023-01-08,  16:14,1
1071,1,82.75,  2023-01-08,  14:04:22,1
1072,2,1.75,  2023-01-08,  16:06:33,1
1073,2,9.5,  2023-01-08,  14:34:44,1
1074,1,56,  2023-01-09,  15:24:49,1
1075,2,88.5,  2023-01-09,  09:14:55,1
1076,2,91,  2023-01-09,  16:56:20,1
1077,1,118.25,  2023-01-09,  15:00:52,1
1078,3,19.25,  2023-01-09,  12:51:48,1
1079,2,44,  2023-01-09,  16:10:16,1
1080,2,87.75,  2023-01-09,  13:48:53,1
1081,3,25,  2023-01-09,  11:46:39,1
1082,3,32.75,  2023-01-09,  13:42:59,1
1083,2,63.5,  2023-01-09,  16:02:30,1
1084,3,14,  2023-01-09,  10:39:05,1
1085,2,27.75,  2023-01-09,  14:20:11,1
1086,2,28.5,  2023-01-09,  16:24:49,1
1087,1,66.25,  2023-01-09,  15:24:25,1
1088,3,38.5,  2023-01-09,  16:18:43,1
1089,1,28,  2023-01-10,  11:08:45,1
1090,2,23,  2023-01-10,  16:04:45,1
1091,2,41.25,  2023-01-10,  10:33:27,1
1092,2,36,  2023-01-10,  08:20:03,1
1093,1,44.25,  2023-01-10,  11:41:58,1
1094,2,21,  2023-01-10,  11:46:39,1
1095,1,43,  2023-01-10,  13:34:28,1
1096,2,26,  2023-01-10,  08:13:48,1
1097,3,14,  2023-01-10,  13:35:55,1
1098,3,17.5,  2023-01-11,  09:49:33,1
1099,1,22.75,  2023-01-11,  13:00:14,1
1100,3,41.5,  2023-01-11,  08:16:50,1
1101,2,56.5,  2023-01-11,  08:00:46,1
1102,3,43,  2023-01-11,  12:11:14,1
1103,2,16.75,  2023-01-11,  10:36:29,1
1104,2,35,  2023-01-11,  08:39:13,1
1105,3,20.25,  2023-01-11,  08:55:45,1
1106,3,37.25,  2023-01-11,  10:36:20,1
1107,1,31.5,  2023-01-11,  14:26:50,1
1108,2,98,  2023-01-11,  16:32:56,1
1109,3,60.25,  2023-01-11,  13:54:36,1
1110,3,56,  2023-01-11,  13:53:35,1
1111,2,98,  2023-01-11,  14:48:52,1
1112,1,63.5,  2023-01-11,  13:07:36,1
1113,3,42,  2023-01-12,  14:21:34,1
1114,1,18,  2023-01-12,  12:12:13,1
1115,2,71.5,  2023-01-12,  15:50:30,1
1116,2,95.75,  2023-01-12,  14:50:55,1
1117,2,45.75,  2023-01-12,  16:54:59,1
1118,2,25.5,  2023-01-12,  15:27:09,1
1119,1,49.5,  2023-01-12,  11:40:46,1
1120,3,8.75,  2023-01-12,  15:34,1
1121,2,17.5,  2023-01-12,  10:32:40,1
1122,3,53.75,  2023-01-12,  09:06:50,1
1123,1,18,  2023-01-12,  14:46:23,1
1124,3,1.75,  2023-01-12,  12:53:43,1
1125,3,53,  2023-01-12,  16:20:16,1
1126,2,6,  2023-01-12,  15:40:12,1
1127,1,98.5,  2023-01-12,  16:13:58,1
1128,2,8,  2023-01-12,  12:50:12,1
1129,1,21,  2023-01-13,  10:30:06,1
1130,2,1.75,  2023-01-13,  13:38:31,1
1131,3,33,  2023-01-13,  10:49:02,1
1132,1,15.75,  2023-01-13,  14:21:52,1
1133,1,69.75,  2023-01-13,  11:28:37,1
1134,1,89.25,  2023-01-13,  12:35:02,1
1135,1,30,  2023-01-14,  12:14:38,1
1136,2,81,  2023-01-14,  10:47:56,1
1137,3,77.75,  2023-01-14,  16:01:55,1
1138,3,34.75,  2023-01-14,  10:19:52,1
1139,2,40.25,  2023-01-14,  11:06:42,1
1140,1,10.5,  2023-01-14,  09:30:04,1
